Channel, mod_0_Entries, mod_0_OnOff, mod_1_Entries, mod_1_OnOff, mod_2_Entries, mod_2_OnOff,
210, 181, 1, 124, 1, 240, 1
211, 148, 1, 129, 1, 232, 1
212, 159, 1, 139, 1, 245, 1
213, 145, 1, 133, 1, 215, 1
214, 173, 1, 128, 1, 245, 1
215, 175, 1, 137, 1, 231, 1
216, 146, 1, 149, 1, 269, 1
217, 142, 1, 140, 1, 230, 1
218, 165, 1, 142, 1, 247, 1
219, 150, 1, 132, 1, 262, 1
220, 151, 1, 128, 1, 220, 1
221, 174, 1, 141, 1, 248, 1
222, 159, 1, 146, 1, 245, 1
223, 168, 1, 126, 1, 263, 1
224, 139, 1, 130, 1, 244, 1
225, 138, 1, 142, 1, 253, 1
226, 153, 1, 149, 1, 249, 1
227, 158, 1, 123, 1, 254, 1
228, 150, 1, 140, 1, 237, 1
229, 146, 1, 154, 1, 245, 1
230, 152, 1, 166, 1, 246, 1
231, 187, 1, 147, 1, 251, 1
232, 168, 1, 146, 1, 230, 1
233, 136, 1, 170, 1, 245, 1
234, 145, 1, 165, 1, 262, 1
235, 143, 1, 162, 1, 252, 1
236, 152, 1, 143, 1, 271, 1
237, 168, 1, 149, 1, 251, 1
238, 164, 1, 132, 1, 265, 1
239, 163, 1, 160, 1, 252, 1
240, 159, 1, 143, 1, 283, 1
241, 164, 1, 141, 1, 254, 1
242, 201, 1, 163, 1, 261, 1
243, 165, 1, 161, 1, 290, 1
244, 154, 1, 139, 1, 270, 1
245, 166, 1, 155, 1, 234, 1
246, 186, 1, 165, 1, 257, 1
247, 169, 1, 148, 1, 229, 1
248, 172, 1, 137, 1, 276, 1
249, 180, 1, 176, 1, 261, 1
250, 180, 1, 173, 1, 259, 1
251, 181, 1, 136, 1, 301, 1
252, 170, 1, 146, 1, 295, 1
253, 172, 1, 160, 1, 256, 1
254, 149, 1, 177, 1, 266, 1
255, 181, 1, 169, 1, 271, 1
256, 151, 1, 147, 1, 258, 1
257, 198, 1, 149, 1, 266, 1
258, 203, 1, 162, 1, 315, 1
259, 0, 0, 0, 0, 0, 0
260, 224, 1, 159, 1, 318, 1
261, 178, 1, 156, 1, 242, 1
262, 171, 1, 134, 1, 288, 1
263, 206, 1, 166, 1, 0, 0
264, 177, 1, 132, 1, 284, 1
265, 186, 1, 144, 1, 289, 1
266, 164, 1, 145, 1, 282, 1
267, 184, 1, 153, 1, 279, 1
268, 187, 1, 152, 1, 271, 1
269, 172, 1, 163, 1, 304, 1
270, 189, 1, 162, 1, 269, 1
271, 185, 1, 133, 1, 238, 1
272, 182, 1, 155, 1, 260, 1
273, 193, 1, 144, 1, 287, 1
274, 194, 1, 132, 1, 247, 1
275, 181, 1, 146, 1, 293, 1
276, 174, 1, 157, 1, 268, 1
277, 179, 1, 147, 1, 268, 1
278, 196, 1, 132, 1, 248, 1
279, 159, 1, 128, 1, 279, 1
280, 159, 1, 136, 1, 292, 1
281, 175, 1, 150, 1, 263, 1
282, 181, 1, 153, 1, 282, 1
283, 212, 1, 138, 1, 280, 1
284, 162, 1, 146, 1, 276, 1
285, 200, 1, 116, 1, 283, 1
286, 199, 1, 148, 1, 277, 1
287, 187, 1, 141, 1, 301, 1
288, 201, 1, 139, 1, 290, 1
289, 208, 1, 145, 1, 270, 1
290, 220, 1, 154, 1, 318, 1
